body_type,sex,diet,shower_freq,heat_energy_source,transport,social,monthly_grocery_bill,air_travel_freq,vehicle_km,waste_bag_size,waste_bag_count,tv_daily_time,monthly_clothes,internet_daily_time,energy_eff,recycling,cooking_with,CE
3,0,3,1,0,1,1,67,2,1886,3,5,8.603170929,5,20.90128887,0,14,3,7.186144304522325
0,1,0,1,3,1,0,66,3,635,1,1,12.71856605,42,10.98420825,1,2,6,7.793999089503996
0,1,0,0,0,2,0,219,0,31,1,1,9.907018331,47,21.58672501,2,12,15,7.81237820598861
2,1,2,3,2,1,0,92,0,1968,0,1,14.11541991,4,17.87894092,1,9,1,7.324489979348532
2,1,3,1,0,1,1,173,2,952,0,4,3.716040676,28,20.31956749,0,8,14,7.6638772587034705
0,0,2,3,0,2,1,122,3,97,1,7,11.03080288,5,14.20358426,0,13,6,7.862497197230545
1,0,1,1,0,2,0,228,3,32,2,6,5.082989181,36,15.22988664,1,15,15,8.08825472712243
3,0,2,2,0,0,2,62,1,4555,3,2,6.730760848,35,1.925897119,1,8,0,7.633853559681768
2,1,1,3,0,2,2,212,3,70,3,4,7.951765123,36,0.570261846,1,6,9,8.1101268019411
3,1,1,1,3,1,1,274,3,406,1,5,8.913614517,14,19.96089495,1,6,12,7.899524472032198
0,1,1,2,0,0,0,83,2,589,0,7,19.71467208,8,18.15921769,0,2,3,7.507690077819904
1,1,0,1,1,1,2,219,1,1484,3,3,8.013129912,14,5.168180987,2,14,8,7.242082359256962
2,0,1,0,2,0,1,196,1,8809,3,7,13.66106855,35,9.631877076,1,7,5,8.244596756382498
1,0,2,3,3,0,2,107,1,9316,3,5,17.12074145,26,5.075929435,2,12,2,8.475746001502063
1,0,2,3,3,2,2,191,1,70,1,2,11.72823263,5,15.98842933,1,5,5,6.836259277277067
0,0,2,3,0,1,2,146,0,630,0,6,19.80419227,22,23.72928195,0,1,5,7.639642287858013
2,0,3,3,1,1,0,208,1,1319,1,5,5.871786494,45,4.887308519,1,7,5,7.482681828154651
3,1,1,3,0,2,2,156,3,91,0,1,21.95222143,0,0.650457886,0,6,0,7.81035268372429
0,1,3,0,2,0,1,192,0,2891,1,6,23.82551938,1,16.48936677,2,5,8,7.802618063442671
3,0,3,2,0,0,2,77,0,4538,0,5,6.038574624,48,6.107558625,2,4,1,7.718240951959316
0,0,3,3,3,2,1,112,0,64,3,4,3.96784836,41,21.47537547,2,5,1,7.4977617006225685
3,1,0,0,2,2,0,238,2,36,2,3,14.25672632,16,3.809061501,2,11,5,7.344719054149673
2,1,0,0,1,1,2,289,0,647,3,3,11.3528987,20,8.821538378,1,15,14,7.652545692693921
1,1,1,3,1,0,0,263,3,8242,2,2,4.655201378,23,7.396694152,1,11,5,8.593969030218288
2,1,3,3,0,1,2,151,1,1274,1,7,17.70337047,11,20.80457442,1,14,10,7.667158255319148
3,0,3,0,0,0,0,218,1,1817,3,2,20.69241741,49,18.25577729,0,0,3,7.383989457978509
1,0,0,2,3,1,2,54,3,631,0,1,16.95069021,18,6.561871633,2,5,2,7.805882040228621
2,1,0,0,0,2,0,170,3,11,3,4,2.95907953,38,13.82904697,1,6,2,8.095293776844649
0,1,1,1,0,2,1,126,1,50,1,2,9.643321567,23,16.63764383,1,1,4,7.153833801578843
0,0,0,1,1,2,0,286,2,5,0,5,3.361442852,50,11.35034917,0,5,1,7.520234556474628
0,1,1,1,0,0,0,295,2,5762,1,7,18.53380526,3,14.12444178,2,5,10,8.284504227258497
2,0,1,2,2,1,1,69,3,1481,2,6,15.33601279,34,14.46915808,0,2,15,7.877017895622398
3,1,1,1,3,2,2,234,1,25,2,6,13.5437846,3,21.27566355,0,12,6,7.074116816197362
3,1,2,0,2,1,1,200,1,1792,0,2,3.422863802,17,10.01586951,1,14,9,7.2196420401307355
1,0,1,0,0,1,2,81,3,1047,2,1,20.53021956,10,2.354754873,1,14,5,7.885329239273191
2,1,1,3,1,0,2,135,3,6414,1,7,17.95463511,50,16.89893497,0,10,8,8.167919362957816
3,0,3,0,1,0,2,81,1,6105,2,4,12.94615429,1,12.63336511,0,10,5,6.300785794663244
0,0,1,2,3,1,2,64,3,423,1,5,18.41724652,16,22.62597168,1,1,5,7.687080155783135
2,0,0,2,0,0,1,85,1,6044,1,2,20.05510844,15,12.58834652,1,13,1,7.710653323501202
1,1,1,3,1,0,0,280,1,9193,2,5,18.36162001,29,21.65513916,0,0,0,8.295798110636145
3,1,2,3,1,0,0,276,3,2016,3,7,23.62177582,38,21.50585407,1,13,6,7.9868449011613825
3,0,0,2,0,1,2,60,1,151,3,1,10.3839238,19,10.13517084,1,5,9,6.776506992372183
2,0,2,2,0,1,2,225,0,838,0,2,12.80609628,26,14.97692901,0,10,15,7.687538766201629
0,0,0,2,0,1,2,284,2,279,3,5,6.295524665,15,13.97032463,0,12,13,7.353081920515432
0,0,2,2,1,2,2,231,2,69,1,1,14.92120162,29,14.02765797,0,14,3,7.00033446027523
1,0,2,1,1,1,2,229,3,1808,0,6,20.51123722,41,18.63976514,2,13,15,8.081784206935001
0,1,3,0,3,2,1,163,1,58,1,2,12.31022444,48,20.64681649,1,12,5,7.4489161025442
3,1,2,3,3,1,0,272,2,1489,1,2,12.50960237,5,16.50812482,1,9,10,6.884486652042782
2,0,1,3,1,2,0,88,0,97,3,6,23.95531567,7,10.86538031,2,13,3,7.133295954896068
3,0,3,2,1,2,0,297,3,46,2,4,19.19404983,23,13.16648744,0,0,10,7.529406457837013
1,0,1,3,2,0,2,214,3,9410,3,3,6.639632895,24,11.74498997,1,14,0,8.04044688130311
3,1,1,2,3,2,0,106,1,91,1,7,18.56916263,27,3.362194744,0,10,0,7.326465613840322
1,0,3,0,0,2,1,93,3,65,0,4,0.835831923,3,8.201481092,0,10,4,7.98139158158007
2,1,2,3,2,0,0,275,2,90,2,4,2.734700211,1,3.560983045,0,12,1,7.249925536717988
0,1,0,2,3,2,1,265,0,39,3,5,9.218198596,46,22.76258134,2,0,10,7.717351272185329
1,0,2,2,2,0,2,204,3,5685,1,2,1.052024893,4,17.25602578,2,9,0,8.04237800517328
2,1,0,1,1,0,2,58,1,3544,2,1,9.179786209,36,17.86294383,1,13,5,7.669028288589683
3,1,3,2,0,1,0,145,1,1978,2,1,23.9630676,33,17.15714695,1,13,3,7.237778191923443
1,0,1,2,2,1,1,143,2,1403,3,3,1.253082748,28,5.714966605,1,0,12,7.226936018493289
0,0,0,3,1,0,0,232,1,5437,0,3,10.32562004,11,16.03195015,0,12,8,6.829793737512425
3,1,3,1,1,2,0,84,1,38,1,6,22.6331293,40,18.61244229,0,1,7,7.00397413672268
3,0,2,3,0,1,2,253,3,850,3,4,20.00266368,29,10.20605381,2,2,12,7.698936199813447
0,1,1,1,0,1,2,69,1,856,3,7,18.18023027,34,21.1912933,2,1,3,7.2399325913204695
2,1,2,3,1,1,0,89,3,1781,0,4,8.294444071,3,0.749511129,1,15,0,8.016647877057803
1,0,3,2,3,2,1,175,3,83,2,5,6.630714533,37,7.799069795,2,10,5,8.013674142832684
3,0,3,1,2,1,0,209,2,1955,1,4,18.86825149,0,22.54605824,1,15,14,7.099201743553092
2,0,3,2,0,1,0,173,1,1477,1,5,8.832353982,3,22.85511223,1,12,15,7.144407180321139
1,1,1,2,1,2,1,137,3,4,3,5,10.11835436,24,12.29483179,1,3,13,7.88758403166028
3,1,3,3,1,2,1,97,1,24,1,5,0.994685558,37,19.03845882,1,10,12,7.371489295214277
1,0,2,3,1,1,2,249,0,1006,1,7,14.98621603,5,18.60175624,1,10,14,7.566828479208331
1,0,0,2,2,0,0,275,1,5647,1,3,14.78756667,3,21.97037518,2,5,15,8.11312710422178
2,1,2,2,0,2,1,228,2,55,2,6,8.280557379,39,17.86180002,1,4,13,7.768956044538332
1,0,0,1,0,2,0,50,2,98,3,6,23.32014621,2,17.49537006,0,10,10,7.134093721192866
3,1,0,0,3,1,1,149,2,880,3,3,6.995805491,16,22.71377922,1,14,14,7.354362330421477
3,1,1,0,0,1,0,178,3,759,1,4,13.94667561,44,22.33596866,0,15,10,8.088561805276234
3,1,3,3,2,2,0,273,1,46,0,7,17.21338588,46,20.85663839,0,3,8,7.656810091480378
3,1,3,0,2,2,1,141,0,44,3,2,8.206120179,2,0.091669484,2,13,13,7.2305631534092925
1,0,0,3,1,1,2,206,0,1425,3,2,22.87640002,44,22.72856343,2,8,9,7.583247524303362
0,1,2,3,3,2,0,139,3,1,0,3,15.54205621,37,18.66672551,0,0,6,7.815207062189088
3,1,3,1,2,2,2,115,2,38,1,3,6.332466843,32,0.091221694,2,9,6,7.161622002939187
3,1,3,3,0,2,0,181,2,92,3,7,21.85637757,5,21.98633399,2,15,10,7.297091005160418
3,1,0,1,3,1,1,102,3,1332,3,1,2.826997824,40,3.966551152,2,11,5,7.912423121473705
2,1,3,2,3,0,2,226,1,8641,3,2,13.9111106,34,9.958351148,1,12,1,7.982074875081202
1,1,3,0,2,2,1,213,3,21,2,1,13.22964926,40,2.313948472,1,3,9,8.104099056143582
3,1,2,3,1,0,0,53,3,2060,3,7,5.965120837,32,7.16541924,0,6,7,8.028455164114252
1,1,2,2,2,2,0,118,1,99,3,5,8.587487666,38,15.69577212,2,10,15,7.222566018822171
2,1,1,3,1,0,0,208,2,3899,1,4,21.67606028,39,10.88601772,0,3,7,8.093156697722637
3,1,3,3,3,2,0,186,3,14,1,2,4.722311518,31,20.6328142,1,12,3,7.762596048540069
3,0,2,1,1,2,0,189,2,39,2,4,5.723522793,34,18.62694968,1,3,10,6.914730892718563
3,1,0,1,2,1,0,282,2,1308,3,5,14.432281,31,4.449374237,0,15,6,7.571473648851271
2,1,2,0,1,0,2,183,2,6583,0,1,5.388530622,13,11.03798796,0,11,13,7.976595409316577
0,0,0,3,0,1,2,298,1,401,1,5,5.087984769,13,7.810417001,0,11,9,7.450079569807499
1,1,3,2,2,1,0,152,0,1388,2,6,7.38861157,11,17.34594896,0,9,11,7.710653323501202
3,0,0,0,0,0,2,203,3,1841,3,2,6.762248641,15,8.466165136,2,13,3,7.8628820346414905
0,1,3,1,2,1,1,119,0,841,1,7,20.31454914,13,22.68732408,2,12,0,7.736307096548285
2,0,1,1,3,0,1,275,2,9272,0,7,4.320127258,45,11.91394205,0,5,5,8.649448770536708
1,0,1,0,1,1,2,298,0,1568,2,6,23.44406976,2,16.07560147,0,11,15,7.466799475018602
1,0,2,1,1,2,1,67,1,48,3,1,16.12488157,0,18.15347568,0,7,11,6.093569770045136
1,1,2,3,2,0,1,245,0,1325,1,5,2.449244916,40,9.966506018,1,4,15,8.157943507105037
0,0,3,0,3,0,2,95,2,7545,0,2,0.403260906,19,18.3695184,2,10,12,8.169336395928386
2,0,3,2,2,2,0,133,0,74,0,7,18.14689191,35,21.82281747,2,15,6,7.853604813097837
2,1,3,0,0,0,1,55,0,4762,3,6,23.6936694,45,19.94130452,0,15,2,8.493310250952906
1,0,1,0,1,1,0,127,0,1944,1,2,17.46089328,48,12.57468429,0,0,14,7.519149957669823
0,1,2,2,0,1,2,147,3,438,2,1,10.81592341,22,13.8244652,0,1,12,7.7266536648476425
2,1,3,3,2,2,0,178,2,86,1,6,19.83220512,7,12.00572058,2,10,9,7.310550158534422
1,0,1,2,0,2,0,210,0,11,3,6,0.278990174,4,15.73753695,0,6,14,7.581209826196346
3,1,2,1,0,0,2,212,1,4028,0,6,2.791546636,6,9.513000626,1,15,2,7.870547844507712
0,0,2,3,0,0,2,96,2,4071,1,1,8.82165897,28,7.671980779,0,6,3,7.592366128519796
2,0,1,3,1,1,0,116,0,1507,1,5,0.042852756,50,12.32202546,2,5,0,7.6236419465115715
3,0,0,0,2,1,2,69,0,301,3,4,2.158468706,17,2.092034004,1,0,10,7.047517221357296
1,0,2,1,2,1,2,264,0,141,2,2,22.74065579,19,6.890205555,1,1,8,7.351799869057777
0,0,2,0,1,2,2,58,2,62,3,7,23.16790973,27,11.44855074,2,7,3,7.0630481633881725
2,1,2,3,3,1,1,162,1,1298,2,1,5.138914318,28,17.82136367,0,6,13,7.389563953677635
0,0,1,0,0,0,1,207,3,1486,0,4,23.27318101,46,1.288296355,1,6,1,8.166784289056151
3,1,2,3,1,2,1,250,1,19,2,6,7.397944069,10,17.7699066,0,13,12,7.023758954738443
3,1,1,3,1,1,1,239,1,734,2,4,16.59289476,32,4.674232881,2,13,10,7.093404625868766
0,1,0,1,1,0,2,138,1,7266,0,6,12.67055502,1,2.207599007,2,9,12,8.332067707289548
1,1,3,0,1,1,1,60,0,1454,3,1,9.652524668,28,6.694858764,0,6,0,7.665753431861699
2,1,1,0,3,2,1,205,2,17,0,4,2.512979372,34,15.73119515,2,15,2,7.7437032581737535
1,1,3,0,2,0,2,158,1,3997,3,4,3.452610778,36,12.24940137,2,13,4,7.993957547573565
0,0,1,3,2,2,1,272,2,31,0,5,10.94753629,27,4.331455008,2,9,14,7.4377951216719325
0,1,0,2,2,0,2,222,2,8652,2,4,14.17413657,43,4.986100613,2,3,6,8.130059039992796
1,1,3,2,2,1,1,144,1,1687,0,6,0.093424533,24,15.55121169,2,4,7,7.754052639035757
1,0,3,0,3,1,0,68,1,1884,3,6,17.63026414,9,12.41776152,0,2,4,6.85751406254539
3,0,3,3,2,0,0,93,1,430,2,4,5.986543562,29,11.52157075,0,7,12,7.160069207596127
3,1,1,0,3,1,2,266,1,76,3,6,8.041213077,31,23.35643866,1,2,10,7.247792581767846
2,0,2,1,1,1,1,68,3,1210,3,3,0.963455978,31,23.08323856,0,7,3,7.778211474512493
2,0,3,3,2,0,2,161,2,8083,3,1,7.200560221,21,15.01373634,1,15,5,8.078067881815437
1,0,0,2,1,1,0,180,2,977,2,5,6.43476719,30,20.86550536,2,13,4,7.398174092970465
2,1,0,2,2,0,1,173,3,4698,0,5,21.25757301,37,23.59600637,0,9,12,8.644530439877432
0,0,0,2,2,0,0,128,0,5698,1,7,12.31158501,44,7.296280926,2,3,2,7.719129840906732
3,0,3,0,3,2,1,275,1,73,0,3,20.29301379,5,2.977659886,1,0,7,6.621405651764134
0,1,2,2,1,2,0,221,1,63,2,1,0.838418806,7,19.98558138,2,4,4,6.1903154058531475
3,0,2,0,3,1,2,224,2,1997,1,5,18.10639683,17,20.62953411,2,9,6,7.226936018493289
1,1,3,3,3,2,0,124,1,35,3,1,12.09776419,47,23.75873851,1,8,5,7.278628942320682
2,1,3,2,3,0,0,230,1,5920,1,1,1.151667737,40,15.76866041,0,13,5,8.12058871174027
3,0,3,0,2,0,1,263,3,140,2,7,17.47466276,31,22.381003,2,9,6,7.798933310041217
3,1,2,0,0,0,1,263,0,7000,2,5,1.486977078,25,18.40487875,2,11,11,8.21932609390609
1,0,3,3,0,1,1,260,0,154,0,3,9.268653195,1,19.06889542,2,7,10,7.768110378525988
0,0,2,2,1,0,0,114,1,5937,1,5,7.464984566,32,23.27180046,2,6,11,7.5678626054638825
2,1,3,1,1,2,0,111,1,34,1,2,4.479423226,47,8.862319427,0,12,0,7.192182058713246
1,0,3,2,2,0,2,194,2,7097,3,4,5.522481228,22,17.4519739,0,8,2,8.101677747454572
0,1,3,2,3,0,0,144,3,3532,2,6,21.16603776,13,5.369376433,0,6,13,8.235625719964311
3,0,0,2,2,2,2,108,0,7,2,1,13.02006528,41,23.24019618,1,9,4,7.404887575616125
2,1,2,3,0,0,2,180,2,5186,2,3,13.95979337,45,4.677092848,2,13,1,7.6783263565068856
0,0,1,1,2,1,2,276,0,1166,3,2,13.90496634,14,8.318798586,1,15,0,7.423568444259167
3,0,0,0,0,2,0,162,0,54,2,5,17.89788895,44,1.187384873,1,15,14,7.688913336864796
1,1,3,3,0,2,0,235,0,18,3,5,18.21960964,47,10.47188151,0,1,11,7.919719760924575
2,0,1,3,2,1,1,263,2,931,0,7,6.663393255,25,19.80064278,1,6,9,7.8083230503910555
3,0,3,3,1,1,0,84,2,1946,0,6,15.49363118,46,3.611539074,0,4,15,7.338238150065589
1,0,0,1,1,0,0,84,3,9951,1,5,6.280567109,28,17.18198796,1,13,0,8.656433258507741
0,1,2,3,1,1,2,253,3,397,2,6,6.226081327,8,5.090929,1,8,6,7.653969180478774
1,0,2,2,0,0,0,280,2,7999,1,5,14.25842247,21,9.754222202,2,9,10,7.459338895220296
2,1,0,3,3,2,2,163,3,76,0,5,4.766069474,29,11.71122145,0,4,12,8.144969417087875
1,0,1,0,0,0,1,281,2,8720,3,6,18.51179577,5,1.393823912,2,4,0,8.471986598578159
0,1,2,1,2,2,0,72,0,62,0,7,19.29784244,12,5.889295846,2,15,14,7.720017940432244
3,1,1,2,2,1,1,58,1,1921,3,4,22.5511267,41,19.97214565,2,7,8,7.336285660021297
0,0,2,3,2,0,2,222,2,2653,2,1,1.024507398,33,16.97369454,2,2,12,6.932447891572509
1,1,0,0,0,1,2,221,3,1024,2,3,16.11872846,1,4.843721447,1,0,14,8.044305406990638
0,0,0,1,2,2,1,273,0,55,0,5,16.84946614,47,4.435041117,2,5,6,7.821643126239982
3,0,3,0,1,2,2,235,2,64,1,4,10.43474354,32,1.40201364,1,11,15,6.9957661563048505
3,1,3,3,1,1,2,161,0,1598,3,3,10.75199889,2,1.24623249,2,5,1,6.994849985833071
1,1,0,0,3,0,1,135,2,744,1,7,10.75222963,45,16.56240925,2,14,9,8.065893546964274
3,1,2,3,2,0,0,66,0,2095,2,4,16.7364406,41,13.10190374,1,9,9,7.8168199657645525
2,0,2,3,3,2,1,50,3,62,2,7,13.2476787,11,20.22007896,2,0,11,7.675081857716334
1,0,1,1,3,0,1,171,2,4325,2,1,9.95977727,25,14.10617107,2,4,1,7.252762418053187
2,1,1,3,0,2,2,146,0,6,1,2,12.93921416,8,12.67303789,2,3,7,7.563719668414366
0,0,1,3,2,1,2,292,0,1472,1,1,1.040748758,35,17.19951242,2,3,4,7.517520850603031
3,1,3,2,0,0,0,192,2,4191,1,2,7.931193027,22,1.897360062,2,4,7,7.783224016336037
0,0,1,3,0,1,2,130,1,293,2,7,13.31511583,47,4.707964634,2,14,15,7.47477218239787
1,1,2,0,2,2,0,297,3,84,3,2,17.25412396,14,4.830737791,0,12,8,7.894318063841624
1,0,0,2,3,0,0,249,3,804,1,7,23.19032954,15,7.852872911,0,3,12,8.169902647359145
1,0,0,1,1,2,2,147,2,74,2,5,19.5143284,25,8.130337759,0,1,0,7.259819610363186
2,1,2,3,3,1,1,256,3,466,1,5,22.75786599,31,5.74345824,0,6,15,8.09559870137819
0,0,0,2,3,1,1,173,1,466,2,7,23.83496322,46,18.48440578,1,15,10,7.515889085215125
3,1,2,1,1,2,2,161,1,85,1,6,4.996669613,23,23.17252521,1,14,2,7.261927092702751
1,0,0,1,0,1,1,223,2,499,0,6,20.60905753,36,4.440893483,1,15,13,7.947325027016463
1,1,3,1,2,1,1,165,0,453,2,1,10.43422744,6,9.426574263,2,9,2,7.496652438168283
0,0,0,2,0,0,2,247,1,6653,0,3,7.279569095,49,22.07894377,1,2,13,8.308691916838898
1,0,2,2,3,1,1,194,0,1028,2,1,4.680865317,21,9.888580285,1,0,4,7.402451520818244
3,0,1,0,2,2,0,295,3,76,0,6,13.44386527,16,18.4643779,0,1,3,7.779048644925556
0,0,1,1,0,0,2,152,0,3789,0,6,22.04505507,30,0.88277877,2,1,11,7.957177323459475
3,1,1,0,2,1,1,226,2,1556,3,2,21.03596705,32,16.2855457,2,11,0,7.362010551259734
3,1,2,0,2,1,1,92,1,931,0,7,1.324711458,29,7.287535364,2,3,2,7.60339933974067
1,1,1,1,1,0,1,69,0,7388,1,6,4.71887521,7,20.9420343,2,15,1,8.492695559815838
2,0,1,1,0,0,0,50,2,1225,2,2,17.85679848,13,14.17265003,1,1,2,7.1180162044653335
0,0,1,1,0,1,1,88,1,406,1,7,17.26189568,19,23.6209886,2,8,6,7.351158226430694
1,1,1,3,3,1,1,282,3,629,3,3,10.97405665,12,18.82877884,2,6,1,8.041734711487537
3,1,3,1,0,0,2,220,1,2868,3,1,12.94321755,10,14.49289386,0,2,8,7.581719640125308
2,1,0,0,3,2,0,88,1,94,0,2,21.63972183,39,6.325345353,1,4,6,7.266128779556451
1,0,2,3,2,0,2,55,2,1083,0,4,7.833614787,19,13.01847505,2,1,13,7.530479995245536
1,1,0,0,3,1,0,283,2,1078,2,6,20.81866082,6,7.500784553,1,7,14,7.64826303090192
3,0,2,3,0,0,1,203,0,4145,1,4,23.32750098,27,13.18134002,2,5,1,7.976938756959434
0,1,1,0,3,2,1,128,1,46,0,6,12.88729822,15,18.2780486,0,10,3,7.433666540166168
0,0,3,1,3,0,0,118,3,3634,2,2,17.24472385,41,2.568326795,1,13,6,7.9854843567338225
2,1,3,3,1,1,1,72,2,1367,3,4,12.57455473,26,9.769950474,1,6,7,7.1693500166706
3,1,3,0,1,1,2,224,0,685,0,6,17.82282012,41,4.823567163,0,2,1,7.779048644925556
2,1,1,1,0,1,2,289,3,667,3,3,14.91735341,36,8.167149024,2,1,0,8.049107721326406
2,0,1,1,1,2,1,261,0,74,2,7,0.706249344,39,3.74288037,0,9,9,7.653969180478774
0,1,3,3,1,1,0,273,1,1941,3,2,20.44483921,2,9.982953696,0,2,10,6.278521424165844
3,0,3,0,2,0,1,103,1,4685,3,7,0.195061592,27,11.66473536,1,5,7,7.336285660021297
1,1,1,3,3,1,0,250,0,767,0,1,13.72937048,4,11.26377678,0,3,3,7.609862200913554
3,0,1,3,0,1,1,136,1,1692,0,5,7.11796166,20,19.00230352,0,5,8,7.457609289715606
3,1,3,0,2,2,0,192,1,94,2,6,0.828177428,3,9.124528199,2,4,11,6.647688373563329
2,1,1,0,1,1,2,280,0,1855,3,1,22.91077901,4,12.66136978,2,3,8,7.3632795869630385
3,1,0,3,1,1,0,185,2,700,1,1,12.51019502,39,0.723172647,0,2,11,7.074116816197362
0,1,0,0,2,2,1,218,1,10,1,4,18.06363608,48,23.21537111,0,0,1,7.502186486602924
3,1,1,1,3,2,0,257,2,98,0,5,4.571691166,30,12.55838337,0,15,2,7.68017564043659
1,0,1,1,0,2,1,74,3,83,2,6,10.10217843,9,13.85497942,2,0,7,7.88344635413774
0,1,2,2,3,1,2,258,3,164,1,4,4.057766096,36,2.433726191,0,12,13,8.01532730902172
3,0,3,2,0,2,1,180,0,62,2,3,12.51340954,37,18.59513162,1,13,1,7.687538766201629
0,1,3,3,2,2,1,171,0,49,3,6,15.9970651,30,11.2463795,1,4,4,7.612336837167746
3,0,2,1,3,1,0,211,0,1126,1,1,12.99035846,16,3.651278303,0,8,2,7.109062135687172
2,1,1,0,3,0,1,205,1,9179,3,6,7.56206138,27,7.043163339,1,5,4,8.357259153499912
3,0,1,0,2,2,0,234,3,66,3,3,12.00186556,13,2.861780466,2,13,11,7.424165281042028
0,0,1,3,1,2,0,264,0,7,2,5,21.53423556,34,19.42856656,2,6,4,7.462789157412448
2,0,1,1,1,1,1,272,0,756,3,5,11.79849547,46,3.977689592,1,2,9,7.653969180478774
3,0,0,0,1,2,2,169,3,76,0,4,8.815337736,22,11.37882835,0,12,4,7.686162303492906
1,0,1,0,3,1,2,57,2,1110,3,7,0.534141419,34,14.8105794,1,7,3,7.395721608602045
1,1,3,2,3,0,0,264,0,2165,1,2,18.47899123,37,14.54006679,1,6,5,8.078998258685154
0,1,0,0,3,1,0,171,0,1632,3,2,6.124864894,8,1.482309306,1,1,3,7.210079628170788
1,0,2,2,1,1,1,209,0,1735,3,1,16.56374312,10,9.227049949,2,6,13,7.360103972989152
0,0,2,1,2,1,0,175,1,341,2,7,0.599124911,19,16.16121286,0,12,10,6.97166860472579
2,0,1,3,1,0,0,148,1,3722,2,1,14.36555238,35,3.26373123,2,6,9,7.519149957669823
0,0,1,1,2,2,0,137,0,15,0,3,11.51038041,31,15.47433086,2,14,6,7.559038255443384
2,1,3,3,3,0,1,259,0,3913,0,7,18.55756792,41,14.43065706,2,5,13,8.079927770758275
1,0,3,1,2,2,1,267,2,94,2,6,7.097317265,42,20.00148513,2,10,11,7.52294091807237
0,0,3,1,3,0,2,77,0,3116,0,4,9.326278496,27,15.55239181,1,7,1,7.932721027481948
3,0,3,0,2,1,1,199,0,1031,3,6,15.51383822,18,11.84306851,1,4,9,7.359467638255621
3,1,3,3,1,0,2,113,3,8782,1,3,3.981009111,24,0.514033812,1,9,15,7.643482907077201
3,1,1,2,2,0,2,277,3,4384,3,4,4.293272636,38,21.35641718,0,10,4,8.297294370266917
0,1,3,1,0,0,1,274,1,2943,0,4,21.90996925,31,22.84792909,0,2,9,7.750614732770409
2,1,0,0,2,0,1,239,0,3616,1,1,4.747588841,24,15.41503266,0,1,12,7.958576903813898
1,1,3,0,1,2,1,243,3,32,2,6,4.021117991,6,18.53650261,1,8,12,7.836369760545124
1,0,2,0,2,2,0,90,2,66,2,4,18.22481081,4,7.088004555,2,5,5,6.837332814685591
2,0,2,1,0,1,0,208,1,1040,0,3,5.025821685,15,10.98830718,0,4,10,7.1693500166706
3,1,3,0,1,0,2,250,2,213,2,5,19.75869544,13,8.431411225,0,11,3,7.141245122350491
3,1,1,1,1,1,0,223,0,1739,0,5,3.738343068,11,4.359194181,0,4,9,7.4570320891223805
1,0,3,3,0,2,0,268,3,70,1,7,11.01276373,18,17.66382774,1,15,13,8.131236549696116
2,0,3,0,1,1,1,115,3,440,2,1,5.864990135,48,14.51330832,1,1,14,7.663407664893479
3,0,2,3,0,0,2,52,3,30,3,4,16.30273697,27,22.12144431,2,7,14,7.715123603632105
1,1,3,3,0,1,1,295,1,1307,3,3,23.7659387,19,23.41161855,0,3,1,7.605392364814935
0,1,1,0,3,1,1,248,0,983,1,1,1.989482705,16,15.19089996,1,5,7,7.484930283289661
3,1,3,0,0,2,2,78,3,58,3,4,8.292927586,20,1.598635414,2,1,8,7.757051142032013
1,0,0,2,0,0,2,138,0,8374,0,5,17.46766949,33,11.41564426,0,0,7,8.345930261979017
0,0,3,1,3,2,0,217,3,85,0,7,21.28111193,36,12.18894152,2,8,6,7.822044008185619
2,1,3,2,0,0,1,52,2,9742,1,7,0.085357879,18,6.489444625,2,8,9,8.525359754082631
0,0,1,1,3,2,2,118,2,53,0,7,19.81409341,28,6.552486491,1,7,6,7.5652752818989315
0,0,0,1,3,0,0,145,2,7282,2,3,7.205525671,17,9.097664887,1,1,2,6.736966958001855
3,1,1,2,3,0,2,265,2,8005,0,2,18.50442697,27,8.29330621,2,0,4,7.850882664809852
3,0,2,3,2,1,0,230,3,961,0,5,12.36488321,4,20.30297952,1,5,15,7.632885505395133
2,0,0,3,2,1,1,101,2,1507,0,7,12.00676946,41,8.565518433,1,3,7,7.776115477098742
0,1,0,2,3,2,2,196,3,50,0,5,2.4487899,2,11.57378122,2,13,0,8.020927718981577
2,0,0,3,2,2,2,159,2,24,3,2,22.21582769,33,18.80757262,2,3,2,7.267525427828172
2,0,3,2,0,0,0,110,1,9622,3,5,12.79078787,20,14.04117107,2,5,1,8.39773375137891
0,0,1,0,2,2,2,217,2,98,2,2,14.17658503,41,21.47557085,1,0,4,7.1049654482698426
2,1,2,2,3,1,1,222,1,312,0,6,10.0670325,0,10.57662442,1,15,1,7.596894438144544
1,1,0,2,1,0,1,158,2,5413,3,3,17.9454858,14,11.50097611,2,4,10,7.795646536334594
0,0,0,2,2,2,0,235,0,60,1,3,21.32907417,12,20.19713064,1,8,14,7.347299700743164
2,1,0,1,2,2,2,219,2,34,2,6,14.38233026,23,13.77823692,0,13,13,7.600902459542082
1,0,0,0,3,1,0,288,1,826,2,7,4.237291895,22,23.78255917,2,2,10,7.388946097618437
3,1,0,0,2,0,1,85,0,1510,1,2,11.25084463,48,3.727833936,0,6,13,7.796057974316123
1,0,2,1,3,2,1,144,0,11,3,6,8.999919046,3,23.29693747,2,4,15,7.266827347520591
2,0,1,0,0,1,1,129,1,801,0,3,14.48032149,25,3.382459887,1,9,10,7.3537223303996315
